Date,Location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Administered,Administered_Janssen,Administered_Moderna,Administered_Pfizer
5/16/2021,NV,2727720,165800,1127500,1434420,2333621,88837,970452,1274332
5/16/2021,IH2,1702335,73700,911620,717015,1318914,21374,735898,561642
5/16/2021,UT,2933850,160000,1261040,1512810,2383485,98104,1028892,1256489
5/16/2021,VT,808250,49200,357740,401310,676648,32865,294373,348860
5/16/2021,GU,173470,11100,63700,98670,145726,1803,57365,86558
5/16/2021,AL,4373130,267600,1953900,2151630,2886106,89781,1384953,1411372
5/16/2021,PA,14115885,1005000,5956920,7153965,11557842,419112,4934257,6204177
5/16/2021,LTC,50224765,2269600,14300700,33654465,7826181,9781,1983371,5825867
5/16/2021,AZ,7465065,408700,3119120,3937245,5598339,170885,2461534,2962162
5/16/2021,MI,10576610,619600,4396780,5560230,8073206,267832,3415130,4388951
5/16/2021,NE,1912970,103300,785140,1024530,1585004,56764,652483,872973
5/16/2021,BP2,177850,8100,70300,99450,171037,4433,67688,98916
5/16/2021,DD2,4190180,182700,1725200,2282280,3315594,97691,1449944,1767560
5/16/2021,VA,9189605,508700,3656340,5024565,7621636,260815,3107155,4251667
5/16/2021,ID,1539755,96100,652540,791115,1179378,35646,522343,620765
5/16/2021,MH,51300,10800,40500,0,28858,98,28760,0
5/16/2021,IL,13306375,802800,5406160,7097415,10704700,355060,4465656,5877422
5/16/2021,CT,4238825,239700,1715480,2283645,3705086,140429,1488132,2076235
5/16/2021,NM,2169015,132900,944700,1091415,2007997,55451,897855,1052088
5/16/2021,IA,3099895,177000,1331500,1591395,2666483,103544,1194520,1368297
5/16/2021,LA,3797620,233400,1644640,1919580,2925419,98281,1375495,1450630
5/16/2021,IN,5987240,400700,2408040,3178500,4741671,155669,1955270,2620256
5/16/2021,MA,8523650,420200,3458160,4645290,7294378,240561,3023981,4029707
5/16/2021,KY,4173955,245200,1811640,2117115,3431439,127399,1541400,1762276
5/16/2021,MP,72330,2600,20200,49530,44896,130,6200,38566
5/16/2021,CO,6403480,321000,2700400,3382080,5165684,170892,2279366,2714068
5/16/2021,MO,5674925,300000,2315960,3058965,4421909,135460,1734618,2551466
5/16/2021,AK,792755,55700,345300,391755,586727,17513,260265,308860
5/16/2021,MD,7154150,422100,2855840,3876210,5562579,215314,2298848,3044360
5/16/2021,MT,1049245,67200,466660,515385,825322,27068,386693,411322
5/16/2021,AS,54030,600,15600,37830,40525,22,9382,31121
5/16/2021,DE,1122975,61100,472000,589875,863273,37198,348722,477079
5/16/2021,WI,5693955,301500,2463360,2929095,5158010,192907,2199468,2765112
5/16/2021,NH,1524445,110800,631500,782145,1211530,55659,505509,650322
5/16/2021,OK,3860065,214000,1675200,1970865,2850488,78375,1334609,1437465
5/16/2021,WY,495435,32300,239860,223275,378799,12539,184692,181360
5/16/2021,TX,28654065,1764300,11769660,15120105,21179788,765068,9195212,11218707
5/16/2021,ME,1628280,96600,704880,826800,1349801,87381,588491,673740
5/16/2021,FM,77800,10200,67600,0,38461,657,37804,0
5/16/2021,OH,11344535,616500,4715600,6012435,9291793,348218,3955520,4978814
5/16/2021,VI,68820,900,21900,46020,67595,474,21805,45316
5/16/2021,MS,2529915,158800,1126040,1245075,1688182,47811,805941,833562
5/16/2021,SD,922975,56600,417680,448695,749370,20903,341633,386821
5/16/2021,MN,5776950,302900,2369260,3104790,4983777,218905,2062335,2702238
5/16/2021,DC,960675,52300,384800,523575,714049,23211,282583,408164
5/16/2021,PR,3673280,190000,1601140,1882140,2365256,76132,963812,1325030
5/16/2021,NY,21214365,1168300,8902400,11143665,17928006,695754,7543395,9685352
5/16/2021,VA2,6239605,520400,2985500,2733705,5145008,132445,2681941,2330620
5/16/2021,RP,24600,3800,20800,0,20625,1299,19325,1
5/16/2021,GA,10223535,565900,4335500,5322135,7055138,172937,3170047,3711633
5/16/2021,KS,2888985,162700,1276460,1449825,2210980,66187,1006590,1137627
5/16/2021,ND,664790,35500,301300,327990,592919,23673,259563,309683
5/16/2021,CA,44241580,2527300,18245640,23468640,35114882,1240074,15095953,18774574
5/16/2021,OR,4539165,277200,1926840,2335125,3635946,122886,1527395,1983712
5/16/2021,TN,5806670,352600,2429620,3024450,4572341,126543,1947381,2491050
5/16/2021,NJ,10138285,572700,4154920,5410665,8358727,321260,3562035,4474957
5/16/2021,WA,8316630,461500,3459440,4395690,6813377,249466,2866884,3692942
5/16/2021,AR,2720090,174000,1206440,1339650,1966843,61529,932114,972700
5/16/2021,HI,1657410,76300,654860,926250,1446496,28161,523218,801357
5/16/2021,RI,1357925,61100,538080,758745,1063244,40706,437261,585246
5/16/2021,WV,1731955,105200,791180,835575,1252130,24443,599709,627929
5/15/2021,OK,3860065,214000,1675200,1970865,2837491,77725,1328967,1430761
5/15/2021,NV,2727720,165800,1127500,1434420,2314424,87837,962795,1263792
5/15/2021,DC,960675,52300,384800,523575,698064,22986,270747,404271
5/15/2021,VT,808250,49200,357740,401310,667634,32559,290906,343623
5/15/2021,MH,51300,10800,40500,0,28726,95,28631,0
5/15/2021,IN,5987240,400700,2408040,3178500,4703345,154473,1941479,2597063
5/15/2021,NM,2169015,132900,944700,1091415,1997526,54788,892519,1047643
5/15/2021,PA,14115885,1005000,5956920,7153965,11456614,413818,4899036,6143469
5/15/2021,KS,2888985,162700,1276460,1449825,2199543,65558,1002455,1130954
5/15/2021,MS,2529915,158800,1126040,1245075,1687852,47807,805774,833403
5/15/2021,AZ,7465065,408700,3119120,3937245,5558091,169548,2443043,2941782
5/15/2021,ME,1628280,96600,704880,826800,1349471,87273,588309,673700
5/15/2021,MN,5776950,302900,2369260,3104790,4934166,217284,2049564,2667020
5/15/2021,VA,9189605,508700,3656340,5024565,7581907,259086,3094563,4226260
5/15/2021,SC,4855205,297000,2026520,2531685,3543196,111983,1445848,1984304
5/15/2021,GA,10223535,565900,4335500,5322135,7053648,172888,3169558,3710681
5/15/2021,MO,5674925,300000,2315960,3058965,4384335,134608,1724071,2525293
5/15/2021,HI,1657410,76300,654860,926250,1445098,28114,522898,800326
5/15/2021,FL,22546275,1554800,9301420,11690055,17325840,681849,7412707,9200666
5/15/2021,US,344503395,20195100,143498640,180809655,270832342,9558399,116066454,145007116
5/15/2021,LTC,50221265,2269500,14297300,33654465,7824311,9595,1982824,5824730
5/15/2021,NE,1912970,103300,785140,1024530,1584872,56760,652425,872903
5/15/2021,AS,54030,600,15600,37830,40525,22,9382,31121
5/15/2021,CO,6403480,321000,2700400,3382080,5109459,169138,2260350,2678624
5/15/2021,NJ,10138285,572700,4154920,5410665,8300824,318958,3544339,4437052
5/15/2021,WV,1731955,105200,791180,835575,1248326,24174,598219,625887
5/15/2021,VI,68820,900,21900,46020,67527,474,21805,45248
5/15/2021,UT,2933850,160000,1261040,1512810,2383232,98089,1028805,1256338
5/15/2021,MA,8523650,420200,3458160,4645290,7225009,239112,3004527,3981241
5/15/2021,NH,1524445,110800,631500,782145,1208010,55266,504819,647885
5/15/2021,CT,4238825,239700,1715480,2283645,3669074,139056,1477730,2052000
5/15/2021,OH,11344535,616500,4715600,6012435,9227651,344442,3931435,4942655
5/15/2021,LA,3797620,233400,1644640,1919580,2924921,98279,1375090,1450539
5/15/2021,WA,8316630,461500,3459440,4395690,6731255,245665,2836342,3645199
5/15/2021,TX,28654065,1764300,11769660,15120105,20981555,754546,9131574,11094634
5/15/2021,TN,5806670,352600,2429620,3024450,4511374,125524,1935728,2442878
5/15/2021,SD,922975,56600,417680,448695,748761,20868,341515,386365
5/15/2021,GU,173470,11100,63700,98670,145724,1803,57363,86558
5/15/2021,IA,3099895,177000,1331500,1591395,2644924,102434,1186849,1355519
5/15/2021,KY,4173955,245200,1811640,2117115,3409051,125850,1531104,1751735
5/15/2021,CA,44241580,2527300,18245640,23468640,34715312,1230449,14949192,18531485
5/15/2021,IH2,1702335,73700,911620,717015,1313272,21238,734256,557778
5/15/2021,FM,77800,10200,67600,0,38461,657,37804,0
5/15/2021,DD2,4190180,182700,1725200,2282280,3279605,96499,1434551,1748156
5/15/2021,BP2,177850,8100,70300,99450,170386,4311,67227,98848
5/15/2021,WY,495435,32300,239860,223275,378677,12509,184626,181334
5/15/2021,ND,664790,35500,301300,327990,591193,23472,258796,308925
5/15/2021,RP,24600,3800,20800,0,20625,1299,19325,1
5/15/2021,MP,72330,2600,20200,49530,44424,100,5932,38392
5/15/2021,AR,2720090,174000,1206440,1339650,1954605,61202,925508,967396
5/15/2021,AL,4373130,267600,1953900,2151630,2881314,89669,1382153,1409492
5/15/2021,DE,1122975,61100,472000,589875,856073,36968,345600,473231
5/15/2021,OR,4539165,277200,1926840,2335125,3593690,121042,1514057,1956676
5/15/2021,IL,13306375,802800,5406160,7097415,10583166,352243,4421945,5802516
5/15/2021,NY,21214265,1168300,8902300,11143665,17789972,688840,7498461,9599177
5/15/2021,ID,1539755,96100,652540,791115,1172433,35260,519356,617199
5/15/2021,PR,3673280,190000,1601140,1882140,2331388,75191,948023,1307892
5/15/2021,VA2,6239605,520400,2985500,2733705,5132589,130952,2676134,2325501
5/15/2021,MT,1049245,67200,466660,515385,820430,26725,384722,408744
5/15/2021,MD,7154150,422100,2855840,3876210,5517143,213742,2286804,3012557
5/15/2021,NC,10876760,603400,4455340,5818020,7692414,255144,3181100,4255841
5/15/2021,RI,1357925,61100,538080,758745,1049272,40506,432025,576712
5/15/2021,MI,10576610,619600,4396780,5560230,8005256,265605,3391987,4346373
5/15/2021,AK,792755,55700,345300,391755,583641,17231,259536,306785
5/15/2021,WI,5693955,301500,2463360,2929095,5121318,191108,2188018,2741672
5/14/2021,AZ,7417255,408700,3114600,3893955,5521396,167527,2424364,2925848
5/14/2021,MS,2526875,158700,1125440,1242735,1687547,47798,805667,833214
5/14/2021,NV,2705030,165800,1124700,1414530,2277475,86197,951241,1240037
5/14/2021,DD2,4141980,182700,1723800,2235480,3249032,94071,1422632,1731930
5/14/2021,AR,2714140,174000,1204000,1336140,1938998,60755,916875,960869
5/14/2021,MD,7040650,400900,2810340,3829410,5463081,212217,2268973,2977948
5/14/2021,RI,1350905,61100,538080,751725,1035263,40361,427765,567108
5/14/2021,VT,796140,49200,349140,397800,660666,32186,287765,340170
5/14/2021,OR,4501785,277200,1922220,2302365,3556202,119430,1498473,1936417
5/14/2021,NE,1894490,103300,773680,1017510,1584643,56743,652356,872760
5/14/2021,MI,10489310,618700,4371220,5499390,7933809,263147,3364153,4305218
5/14/2021,SD,919125,56600,417340,445185,742206,20474,338249,383470
5/14/2021,NJ,10005875,571600,4127740,5306535,8218240,315194,3514153,4388418
5/14/2021,WI,5640625,300600,2444860,2895165,5084661,189536,2173375,2721233
5/14/2021,FM,77800,10200,67600,0,38461,657,37804,0
5/14/2021,MP,72330,2600,20200,49530,44086,90,5830,38166
5/14/2021,US,341865945,20123800,142887560,178854585,268438666,9431604,115127784,143680891
5/14/2021,NH,1513425,110800,625160,777465,1204745,55016,504074,645620
5/14/2021,WY,492695,32200,239560,220935,376441,12392,183616,180225
5/14/2021,SC,4827755,297000,2016620,2514135,3522953,110889,1434420,1976583
5/14/2021,PR,3662730,190000,1594100,1878630,2296608,74525,931360,1290441
5/14/2021,MO,5641555,299900,2311940,3029715,4366210,133511,1716141,2516195
5/14/2021,OH,11272375,616300,4697460,5958615,9180934,341373,3913097,4917467
5/14/2021,AS,54030,600,15600,37830,40091,22,9243,30826
5/14/2021,DC,958095,52200,384660,521235,692270,22801,268287,401122
5/14/2021,IL,13143195,802700,5402200,6938295,10503920,349312,4395023,5753238
5/14/2021,AL,4348790,267400,1946140,2135250,2859591,88591,1370696,1400304
5/14/2021,VA,9107325,507400,3629180,4970745,7514150,256484,3072538,4183137
5/14/2021,MA,8435810,414800,3436560,4584450,7156323,237197,2984106,3934891
5/14/2021,RP,24600,3800,20800,0,20625,1299,19325,1
5/14/2021,ID,1529175,96100,651320,781755,1166827,34973,516634,614611
5/14/2021,MT,1042195,67200,465460,509535,814652,25819,382229,406370
5/14/2021,KY,4151085,244600,1802240,2104245,3390010,124540,1522056,1743057
5/14/2021,LTC,50127665,2269500,14297300,33560865,7821519,9389,1981970,5823206
5/14/2021,AK,792055,55600,344700,391755,580781,16968,258921,304803
5/14/2021,WV,1728495,105200,790060,833235,1241665,23475,596204,621941
5/14/2021,IH2,1698405,73700,911200,713505,1308091,21073,731687,555331
5/14/2021,MN,5737890,301200,2364660,3072030,4887255,215046,2030394,2641518
5/14/2021,UT,2908580,159900,1255760,1492920,2383036,98076,1028763,1256197
5/14/2021,IA,3086355,175400,1326580,1584375,2628372,101683,1180124,1346443
5/14/2021,CA,43976220,2527200,18179280,23269740,34319950,1217292,14787074,18311468
5/14/2021,NY,21037975,1167700,8858820,11011455,17632107,679384,7440946,9508330
5/14/2021,CT,4200875,239700,1699760,2261415,3637551,137675,1464294,2035298
5/14/2021,WA,8206980,454800,3437220,4314960,6663876,242324,2811455,3606087
5/14/2021,GA,10159755,565100,4326340,5268315,7004624,170720,3148017,3685371
5/14/2021,OK,3851825,214000,1673980,1963845,2825320,77203,1322704,1425375
5/14/2021,MH,51300,10800,40500,0,28726,95,28631,0
5/14/2021,NC,10687660,603300,4444180,5640180,7650103,254133,3164614,4231027
5/14/2021,ND,664790,35500,301300,327990,588562,23322,257701,307539
5/14/2021,CO,6335310,321000,2696580,3317730,5065097,167539,2243675,2652551
5/14/2021,HI,1652620,75900,653980,922740,1421294,27183,516458,783893
5/14/2021,ME,1608860,96600,701840,810420,1337725,86582,582792,668162
5/14/2021,LA,3789000,233300,1640800,1914900,2912089,97340,1368223,1445515
5/14/2021,KS,2876225,162700,1275400,1438125,2189018,65013,998104,1125330
5/14/2021,TN,5762400,352500,2426400,2983500,4462860,124220,1925845,2405696
5/14/2021,NM,2165115,132900,943140,1089075,1982001,53609,886192,1039654
5/14/2021,GU,173470,11100,63700,98670,145680,1794,57342,86544
5/14/2021,VA2,6239605,520400,2985500,2733705,5117819,129172,2668445,2320200
5/14/2021,TX,28474075,1763500,11734380,14976195,20816039,730261,9067921,11017060
5/14/2021,VI,68820,900,21900,46020,67042,471,21646,44925
5/14/2021,FL,22482555,1551800,9257080,11673675,17052882,663463,7299041,9060745
5/14/2021,IN,5927240,378300,2396180,3152760,4660880,153002,1922529,2575188
5/14/2021,BP2,177850,8100,70300,99450,166200,3814,64933,97453
5/14/2021,DE,1114215,61100,470260,582855,851363,36773,343668,470649
5/14/2021,PA,13988115,1004600,5912620,7070895,11362846,408425,4862741,6091389
5/13/2021,AL,4322400,264800,1932880,2124720,2831853,86522,1357585,1387746
5/13/2021,NV,2673630,164200,1115960,1393470,2264766,85459,944321,1234986
5/13/2021,OK,3844535,212500,1671700,1960335,2815020,76739,1316973,1421270
5/13/2021,PR,3611970,189800,1573960,1848210,2265054,74337,917483,1272954
5/13/2021,US,339165445,19892600,141981380,177291465,266596486,9352742,114354242,142692755
5/13/2021,MN,5694500,298800,2355260,3040440,4847982,213523,2014444,2619727
5/13/2021,ND,663320,35500,301000,326820,586153,23170,256847,306136
5/13/2021,UT,2893160,159000,1250600,1483560,2367479,97306,1021266,1248907
5/13/2021,PA,13870505,979300,5877640,7013565,11288966,405032,4831540,6052107
5/13/2021,NE,1886260,102600,772000,1011660,1576707,56582,648316,869062
5/13/2021,WV,1720265,104000,788880,827385,1234813,23101,593615,618061
5/13/2021,AZ,7347655,406400,3087080,3854175,5497137,166238,2409734,2917570
5/13/2021,CT,4139135,237100,1685080,2216955,3612792,136391,1452522,2023596
5/13/2021,OR,4482115,271300,1916640,2294175,3525900,117949,1484939,1921156
5/13/2021,WY,491795,32100,238760,220935,374754,12322,182629,179595
5/13/2021,WI,5620435,297500,2435960,2886975,5052032,187722,2159195,2704606
5/13/2021,NY,20878375,1148000,8784440,10945935,17507860,671651,7389748,9443084
5/13/2021,VT,792320,48900,345620,397800,655013,31779,285463,337227
5/13/2021,NH,1503825,104200,622160,777465,1201567,54699,503468,643365
5/13/2021,AK,790995,55500,343740,391755,578970,16683,258167,304031
5/13/2021,DE,1100125,59400,459040,581685,846379,36592,341589,467938
5/13/2021,GU,173470,11100,63700,98670,145571,1782,57249,86540
5/13/2021,MI,10435450,610900,4341540,5483010,7875785,261085,3337576,4275834
5/13/2021,MO,5588965,296900,2289260,3002805,4348456,132947,1707314,2507833
5/13/2021,VA,9021665,494600,3617160,4909905,7451290,254734,3055650,4138939
5/13/2021,BP2,177850,8100,70300,99450,166164,3810,64912,97442
5/13/2021,KS,2856065,161200,1270780,1424085,2179220,64643,993541,1120474
5/13/2021,LTC,49825065,2268800,14287900,33268365,7817918,9140,1981088,5820922
5/13/2021,VI,68820,900,21900,46020,66703,434,21561,44708
5/13/2021,TX,28232055,1748000,11627200,14856855,20671478,722998,9004679,10943004
5/13/2021,RI,1344815,61000,535600,748215,1020874,40193,424871,555781
5/13/2021,CO,6271330,320000,2673380,3277950,5015042,165576,2219708,2628451
5/13/2021,RP,24600,3800,20800,0,20625,1299,19325,1
5/13/2021,DC,945685,51600,383380,510705,685996,22637,265545,397754
5/13/2021,DD2,4067270,182700,1722800,2161770,3223436,92152,1413416,1717469
5/13/2021,CA,43446290,2511400,18087520,22847370,34085597,1209931,14701263,18170357
5/13/2021,SC,4803955,292700,2006480,2504775,3507825,109689,1426911,1970164
5/13/2021,NJ,9932665,561500,4091540,5279625,8156536,311996,3484888,4359177
5/13/2021,MT,1040525,67000,465160,508365,809959,25564,380569,403596
5/13/2021,IA,3076105,173800,1321440,1580865,2612715,101024,1173154,1338415
5/13/2021,ID,1524185,94100,649500,780585,1160043,34673,513894,610878
5/13/2021,NC,10615150,599400,4414180,5601570,7609404,253074,3148753,4207248
5/13/2021,IL,13017785,790500,5334620,6892665,10434159,347355,4367345,5713216
5/13/2021,VA2,6239605,520400,2985500,2733705,5104480,127926,2661348,2315204
5/13/2021,KY,4125365,242700,1792460,2090205,3374208,123244,1513817,1736796
5/13/2021,HI,1636880,75200,648300,913380,1413166,27025,515434,776947
5/13/2021,WA,8143740,447100,3414440,4282200,6603947,239583,2790298,3570088
5/13/2021,MP,72330,2600,20200,49530,43854,76,5756,38022
5/13/2021,IH2,1698405,73700,911200,713505,1303786,20885,729568,553333
5/13/2021,OH,11200305,609200,4673440,5917665,9123816,338522,3889731,4886704
5/13/2021,AR,2707150,173600,1200920,1332630,1928682,60227,911781,956179
5/13/2021,NM,2157365,131100,940700,1085565,1970066,53080,881253,1033235
5/13/2021,GA,10097845,554100,4314040,5229705,6960793,169683,3127110,3663487
5/13/2021,MA,8378640,412700,3415420,4550520,7103369,235802,2968321,3899120
5/13/2021,LA,3775620,232100,1633300,1910220,2900359,96980,1360945,1441425
5/13/2021,SD,916555,56500,416040,444015,739400,20280,336971,382136
5/13/2021,ME,1594490,96200,691380,806910,1324706,85628,576966,661927
5/13/2021,MS,2520735,157800,1122540,1240395,1674671,47318,799365,827121
5/13/2021,MD,6962150,397700,2786520,3777930,5408440,210175,2248314,2946099
5/13/2021,TN,5727160,348800,2418260,2960100,4436045,123123,1916212,2389709
5/13/2021,IN,5877350,372500,2381340,3123510,4621947,152194,1904271,2555512
5/13/2021,FM,77800,10200,67600,0,38461,657,37804,0
5/13/2021,MH,51300,10800,40500,0,28726,95,28631,0
5/13/2021,AS,54030,600,15600,37830,40091,22,9243,30826
5/13/2021,FL,22341735,1539800,9214840,11587095,16937994,657391,7242383,9009115
5/12/2021,LTC,47968175,2204500,13858360,31905315,7815829,9013,1980457,5819717
5/12/2021,MH,51300,10800,40500,0,28478,95,28383,0
5/12/2021,NJ,9752805,553900,4052660,5146245,8103394,309577,3460465,4332877
5/12/2021,CT,4123395,234800,1671640,2216955,3587180,135301,1442743,2008859
5/12/2021,MI,10412010,608800,4320200,5483010,7817715,258011,3315006,4243410
5/12/2021,NY,20590825,1142900,8629520,10818405,17394951,665116,7342476,9384036
5/12/2021,NH,1478845,103900,618540,756405,1156401,54167,488201,613998
5/12/2021,CA,43174930,2500800,17826760,22847370,33817290,1200553,14612219,18000555
